game_id,language,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[0, 10, 6, 6, 6, 6, 6, 6, 6, 6]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[10, 0, 6, 6, 6, 6, 6, 6, 6, 6]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
game_2,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 10, 10, 10]",[]
game_3,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 6, 2, 10, 2, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 6, 2, 0, 2, 0, 0, 0, 0, 0]",[]
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[0, 10, 10, 10, 6, 6, 6, 6, 6, 6]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[10, 0, 0, 0, 6, 6, 6, 6, 6, 6]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 6, 2, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 6, 2, 0]",[]
game_2,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 10, 10, 10]",[]
game_3,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 6, 2, 2, 2, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 6, 2, 2, 2, 0, 0, 0, 0, 0]",[]
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 2, 10, 10, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",[]
game_2,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 6, 0, 0, 0]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 6, 10, 10, 10]",[]
game_3,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 6, 2, 10, 2, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 6, 2, 0, 2, 0, 0, 0, 0, 0]",[]
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[0, 10, 2, 2, 2, 2, 2, 2, 2, 2]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10, 0, 2, 2, 2, 2, 2, 2, 2, 2]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 6, 2, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 6, 2, 0, 0]",[]
game_2,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[]
game_3,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 6, 2, 2, 10, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 6, 2, 2, 0, 0, 0, 0, 0, 0]",[]
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[0, 2, 2, 2, 2, 2, 2, 10, 2, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA']","[10, 2, 2, 2, 2, 2, 2, 0, 2, 0]",[]
game_2,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 10, 10, 10]",[]
game_3,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 6, 2, 10, 10, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 6, 2, 0, 0, 0, 0, 0, 0, 0]",[]
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 10, 2, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",[]
game_2,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 10, 10, 10]",[]
game_3,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 6, 2, 10, 10, 10, 10, 2, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[2, 6, 2, 0, 0, 0, 0, 2, 0, 0]",[]
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA']","[2, 10, 10, 10, 10, 10, 10, 6, 10, 6]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 6, 0, 6]",[]
game_2,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 10, 10, 10, 10]",[]
game_3,en,False,10,10,False,agent1,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 6, 2, 10, 2, 10, 10, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2, 6, 2, 0, 2, 0, 0, 0, 0, 0]",[]
game_0,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[],agent2,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[]
game_1,en,False,10,10,False,agent1,MistralLarge,COOPERATIVE,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2, 10, 10, 10, 10, 10, 2, 10, 10, 10]",[],agent2,MistralLarge,SELFISH,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA']","[2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",[]
