game_id,language,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages
game_0,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA']","[5, 3, 3, 5, 3, 3, 5, 5, 0, 0]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB']","[0, 3, 3, 0, 3, 3, 0, 0, 5, 5]",[]
game_1,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[0, 3, 1, 5, 1, 5, 3, 1, 3, 3]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[5, 3, 1, 0, 1, 0, 3, 1, 3, 3]",[]
game_2,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[3, 3, 3, 3, 3, 3, 3, 3, 0, 3]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[3, 3, 3, 3, 3, 3, 3, 3, 5, 3]",[]
game_3,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[3, 3, 0, 3, 3, 0, 0, 3, 3, 3]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA']","[3, 3, 5, 3, 3, 5, 5, 3, 3, 3]",[]
game_4,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA']","[5, 5, 1, 5, 5, 3, 1, 5, 3, 0]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB']","[0, 0, 1, 0, 0, 3, 1, 0, 3, 5]",[]
game_5,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[]
game_6,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA']","[1, 5, 3, 0, 0, 1, 1, 0, 3, 3]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA']","[1, 0, 3, 5, 5, 1, 1, 5, 3, 3]",[]
game_7,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB']","[3, 0, 1, 3, 3, 0, 3, 0, 5, 5]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[3, 5, 1, 3, 3, 5, 3, 5, 0, 0]",[]
game_8,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[3, 3, 3, 3, 5, 3, 3, 3, 1, 3]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[3, 3, 3, 3, 0, 3, 3, 3, 1, 3]",[]
game_9,ar,True,10,10,False,agent1,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[3, 3, 3, 3, 3, 3, 3, 0, 5, 3]",[],agent2,gpt-5.4-nano-2026-03-17,متعاون,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[3, 3, 3, 3, 3, 3, 3, 5, 0, 3]",[]
