game_id,language,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages,run_id,original_game_id
game_0,cn,True,30,30,False,agent1,LocalModel,合作型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[0.0, 0.0, 0.8, 0.0, 0.0, 0.8, 1.0, 0.0, 0.8, 0.8, 0.0, 0.8, 0.8, 0.0, 0.0, 0.8, 0.8, 0.0, 0.2, 0.8, 1.0, 0.8, 0.8, 0.0, 0.0, 0.8, 0.8, 0.0, 0.8, 0.8]",[],agent2,LocalModel,合作型的,0,"['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[1.0, 1.0, 0.8, 1.0, 1.0, 0.8, 0.0, 1.0, 0.8, 0.8, 1.0, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 1.0, 0.2, 0.8, 0.0, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 1.0, 0.8, 0.8]",[],1,game_12
game_1,cn,True,30,30,False,agent1,LocalModel,合作型的,0,"['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB']","[0.8, 1.0, 0.8, 0.8, 0.8, 1.0, 1.0, 0.8, 1.0, 0.8, 0.8, 1.0, 1.0, 0.8, 0.2, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.0, 1.0, 0.2]",[],agent2,LocalModel,自私型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB']","[0.8, 0.0, 0.8, 0.8, 0.8, 0.0, 0.0, 0.8, 0.0, 0.8, 0.8, 0.0, 0.0, 0.8, 0.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 1.0, 0.0, 0.2]",[],1,game_13
game_2,cn,True,30,30,False,agent1,LocalModel,自私型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[0.8, 0.8, 0.8, 0.8, 0.2, 0.8, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, 0.8, 0.8, 0.0, 0.8, 0.8, 0.0, 1.0, 1.0, 0.2, 0.8, 0.8, 0.0, 0.0, 0.8, 0.8, 0.0, 0.0, 0.8]",[],agent2,LocalModel,合作型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA']","[0.8, 0.8, 0.8, 0.8, 0.2, 0.8, 1.0, 0.8, 0.8, 0.8, 0.8, 1.0, 0.8, 0.8, 1.0, 0.8, 0.8, 1.0, 0.0, 0.0, 0.2, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 1.0, 1.0, 0.8]",[],1,game_14
game_3,cn,True,30,30,False,agent1,LocalModel,自私型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA']","[0.0, 0.8, 0.8, 0.2, 1.0, 0.8, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 1.0, 1.0, 0.8, 0.2, 1.0, 0.0, 0.8, 0.0, 0.8, 0.8, 0.0, 0.8, 0.8, 0.8, 1.0, 0.8, 0.8, 0.8]",[],agent2,LocalModel,自私型的,0,"['OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[1.0, 0.8, 0.8, 0.2, 0.0, 0.8, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 0.0, 0.0, 0.8, 0.2, 0.0, 1.0, 0.8, 1.0, 0.8, 0.8, 1.0, 0.8, 0.8, 0.8, 0.0, 0.8, 0.8, 0.8]",[],1,game_15
game_4,cn,True,30,30,False,agent1,LocalModel,合作型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 0.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 1.0, 1.0, 0.8, 1.0, 0.0, 0.8, 0.0, 1.0, 0.0, 0.8]",[],agent2,LocalModel,合作型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA']","[0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 0.8, 0.8, 0.0, 0.0, 0.8, 0.8, 1.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 0.0, 0.0, 0.8, 0.0, 1.0, 0.8, 1.0, 0.0, 1.0, 0.8]",[],1,game_32
game_5,cn,True,30,30,False,agent1,LocalModel,合作型的,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[0.2, 0.2, 0.8, 0.8, 1.0, 0.0, 0.8, 0.8, 0.0, 0.8, 1.0, 1.0, 0.8, 0.8, 0.0, 0.8, 0.0, 0.8, 0.8, 0.0, 0.0, 1.0, 0.0, 0.2, 1.0, 0.2, 0.8, 0.8, 0.8, 0.2]",[],agent2,LocalModel,自私型的,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[0.2, 0.2, 0.8, 0.8, 0.0, 1.0, 0.8, 0.8, 1.0, 0.8, 0.0, 0.0, 0.8, 0.8, 1.0, 0.8, 1.0, 0.8, 0.8, 1.0, 1.0, 0.0, 1.0, 0.2, 0.0, 0.2, 0.8, 0.8, 0.8, 0.2]",[],1,game_33
game_6,cn,True,30,30,False,agent1,LocalModel,自私型的,0,"['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[0.0, 0.8, 1.0, 0.8, 1.0, 1.0, 0.8, 0.2, 0.8, 0.8, 0.0, 0.0, 0.8, 0.8, 1.0, 0.8, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.2]",[],agent2,LocalModel,合作型的,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[1.0, 0.8, 0.0, 0.8, 0.0, 0.0, 0.8, 0.2, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 0.0, 0.8, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.2]",[],1,game_34
game_7,cn,True,30,30,False,agent1,LocalModel,自私型的,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB']","[1.0, 0.8, 0.8, 0.8, 0.0, 0.8, 1.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, 0.8, 0.8, 0.2, 0.8, 0.0, 0.0, 0.2, 0.0, 0.8, 0.0, 0.0, 1.0, 0.8, 0.8, 0.2, 0.0, 0.2]",[],agent2,LocalModel,自私型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB']","[0.0, 0.8, 0.8, 0.8, 1.0, 0.8, 0.0, 1.0, 0.8, 0.8, 0.8, 0.8, 1.0, 0.8, 0.8, 0.2, 0.8, 1.0, 1.0, 0.2, 1.0, 0.8, 1.0, 1.0, 0.0, 0.8, 0.8, 0.2, 1.0, 0.2]",[],1,game_35
game_8,cn,True,30,30,False,agent1,LocalModel,合作型的,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[0.8, 0.8, 0.0, 0.0, 0.8, 0.8, 0.8, 0.0, 0.8, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.8, 0.8, 0.8, 0.0, 0.8, 1.0, 0.8, 0.2, 0.2, 0.2, 0.0, 0.8, 1.0, 0.8, 0.8]",[],agent2,LocalModel,合作型的,0,"['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 0.8, 1.0, 0.8, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.8, 0.8, 0.8, 1.0, 0.8, 0.0, 0.8, 0.2, 0.2, 0.2, 1.0, 0.8, 0.0, 0.8, 0.8]",[],1,game_52
game_9,cn,True,30,30,False,agent1,LocalModel,合作型的,0,"['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[0.2, 1.0, 0.8, 1.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 0.8, 0.8, 1.0, 0.8, 1.0, 1.0, 0.8, 1.0, 0.8, 0.8, 0.0, 0.8, 0.2, 0.8, 0.8]",[],agent2,LocalModel,自私型的,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[0.2, 0.0, 0.8, 0.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 0.8, 0.8, 0.0, 0.8, 0.0, 0.0, 0.8, 0.0, 0.8, 0.8, 1.0, 0.8, 0.2, 0.8, 0.8]",[],1,game_53
