game_id,language,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages,run_id,original_game_id
game_0,vn,True,30,30,False,agent1,LocalModel,một người hợp tác,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2.0, 10.0, 8.0, 8.0, 10.0, 10.0, 8.0, 10.0, 8.0, 8.0, 0.0, 8.0, 10.0, 10.0, 8.0, 8.0, 8.0, 8.0, 10.0, 10.0, 8.0, 8.0, 8.0, 2.0, 8.0, 10.0, 0.0, 8.0, 8.0, 8.0]",[],agent2,LocalModel,một người hợp tác,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA']","[2.0, 0.0, 8.0, 8.0, 0.0, 0.0, 8.0, 0.0, 8.0, 8.0, 10.0, 8.0, 0.0, 0.0, 8.0, 8.0, 8.0, 8.0, 0.0, 0.0, 8.0, 8.0, 8.0, 2.0, 8.0, 0.0, 10.0, 8.0, 8.0, 8.0]",[],1,game_16
game_1,vn,True,30,30,False,agent1,LocalModel,một người hợp tác,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB']","[10.0, 8.0, 0.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0, 2.0, 10.0, 10.0, 10.0, 8.0, 8.0, 0.0, 10.0, 8.0, 8.0, 0.0, 10.0, 0.0, 8.0, 8.0, 8.0, 8.0, 2.0, 0.0, 2.0]",[],agent2,LocalModel,một người ích kỷ,0,"['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB']","[0.0, 8.0, 10.0, 8.0, 8.0, 8.0, 0.0, 8.0, 8.0, 0.0, 2.0, 0.0, 0.0, 0.0, 8.0, 8.0, 10.0, 0.0, 8.0, 8.0, 10.0, 0.0, 10.0, 8.0, 8.0, 8.0, 8.0, 2.0, 10.0, 2.0]",[],1,game_17
game_2,vn,True,30,30,False,agent1,LocalModel,một người ích kỷ,0,"['OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[0.0, 8.0, 8.0, 10.0, 8.0, 8.0, 0.0, 8.0, 8.0, 8.0, 2.0, 8.0, 8.0, 8.0, 0.0, 8.0, 8.0, 10.0, 8.0, 0.0, 8.0, 0.0, 8.0, 8.0, 8.0, 10.0, 8.0, 0.0, 8.0, 2.0]",[],agent2,LocalModel,một người hợp tác,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB']","[10.0, 8.0, 8.0, 0.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 2.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 0.0, 8.0, 10.0, 8.0, 10.0, 8.0, 8.0, 8.0, 0.0, 8.0, 10.0, 8.0, 2.0]",[],1,game_18
game_3,vn,True,30,30,False,agent1,LocalModel,một người ích kỷ,0,"['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA']","[0.0, 10.0, 8.0, 8.0, 8.0, 0.0, 0.0, 8.0, 8.0, 0.0, 10.0, 8.0, 8.0, 0.0, 8.0, 10.0, 2.0, 8.0, 2.0, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 10.0, 2.0, 0.0, 10.0, 0.0]",[],agent2,LocalModel,một người ích kỷ,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB']","[10.0, 0.0, 8.0, 8.0, 8.0, 10.0, 10.0, 8.0, 8.0, 10.0, 0.0, 8.0, 8.0, 10.0, 8.0, 0.0, 2.0, 8.0, 2.0, 8.0, 8.0, 8.0, 8.0, 0.0, 8.0, 0.0, 2.0, 10.0, 0.0, 10.0]",[],1,game_19
game_4,vn,True,30,30,False,agent1,LocalModel,một người hợp tác,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB']","[2.0, 10.0, 8.0, 8.0, 8.0, 8.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 0.0, 0.0, 10.0, 0.0, 2.0, 0.0, 10.0]",[],agent2,LocalModel,một người hợp tác,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA']","[2.0, 0.0, 8.0, 8.0, 8.0, 8.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 10.0, 0.0, 10.0, 2.0, 10.0, 0.0]",[],1,game_36
game_5,vn,True,30,30,False,agent1,LocalModel,một người hợp tác,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[2.0, 10.0, 8.0, 0.0, 8.0, 8.0, 0.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 10.0, 8.0, 2.0, 10.0, 8.0, 10.0, 8.0, 2.0, 0.0, 8.0, 8.0, 10.0, 8.0]",[],agent2,LocalModel,một người ích kỷ,0,"['OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[2.0, 0.0, 8.0, 10.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 0.0, 8.0, 8.0, 0.0, 8.0, 8.0, 8.0, 0.0, 8.0, 2.0, 0.0, 8.0, 0.0, 8.0, 2.0, 10.0, 8.0, 8.0, 0.0, 8.0]",[],1,game_37
game_6,vn,True,30,30,False,agent1,LocalModel,một người ích kỷ,0,"['OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA']","[2.0, 8.0, 8.0, 10.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 2.0, 8.0, 8.0, 2.0, 8.0, 10.0, 8.0, 8.0, 10.0, 2.0, 0.0, 8.0, 10.0, 2.0, 10.0, 2.0, 2.0, 0.0, 0.0]",[],agent2,LocalModel,một người hợp tác,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2.0, 8.0, 8.0, 0.0, 8.0, 2.0, 10.0, 10.0, 10.0, 10.0, 8.0, 2.0, 8.0, 8.0, 2.0, 8.0, 0.0, 8.0, 8.0, 0.0, 2.0, 10.0, 8.0, 0.0, 2.0, 0.0, 2.0, 2.0, 10.0, 10.0]",[],1,game_38
game_7,vn,True,30,30,False,agent1,LocalModel,một người ích kỷ,0,"['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[0.0, 2.0, 10.0, 8.0, 8.0, 8.0, 8.0, 2.0, 8.0, 8.0, 2.0, 8.0, 2.0, 10.0, 8.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 2.0, 0.0, 2.0, 0.0, 0.0, 8.0, 10.0, 0.0, 8.0]",[],agent2,LocalModel,một người ích kỷ,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA']","[10.0, 2.0, 0.0, 8.0, 8.0, 8.0, 8.0, 2.0, 8.0, 8.0, 2.0, 8.0, 2.0, 0.0, 8.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 2.0, 10.0, 2.0, 10.0, 10.0, 8.0, 0.0, 10.0, 8.0]",[],1,game_39
game_8,vn,True,30,30,False,agent1,LocalModel,một người hợp tác,0,"['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10.0, 10.0, 8.0, 10.0, 8.0, 8.0, 2.0, 10.0, 10.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 8.0, 8.0, 2.0, 8.0, 8.0, 0.0, 0.0, 2.0, 10.0, 8.0, 10.0, 2.0, 2.0, 2.0, 2.0]",[],agent2,LocalModel,một người hợp tác,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[0.0, 0.0, 8.0, 0.0, 8.0, 8.0, 2.0, 0.0, 0.0, 8.0, 8.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 2.0, 8.0, 8.0, 10.0, 10.0, 2.0, 0.0, 8.0, 0.0, 2.0, 2.0, 2.0, 2.0]",[],1,game_56
game_9,vn,True,30,30,False,agent1,LocalModel,một người hợp tác,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA']","[10.0, 2.0, 8.0, 8.0, 8.0, 2.0, 2.0, 10.0, 0.0, 0.0, 2.0, 10.0, 10.0, 8.0, 10.0, 8.0, 8.0, 8.0, 8.0, 2.0, 0.0, 8.0, 8.0, 8.0, 2.0, 8.0, 10.0, 10.0, 8.0, 0.0]",[],agent2,LocalModel,một người ích kỷ,0,"['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[0.0, 2.0, 8.0, 8.0, 8.0, 2.0, 2.0, 0.0, 10.0, 10.0, 2.0, 0.0, 0.0, 8.0, 0.0, 8.0, 8.0, 8.0, 8.0, 2.0, 10.0, 8.0, 8.0, 8.0, 2.0, 8.0, 0.0, 0.0, 8.0, 10.0]",[],1,game_57
