game_id,language,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages,run_id,original_game_id
game_0,en,True,30,30,False,agent1,LocalModel,cooperative,0,"['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB']","[0.0, 2.0, 8.0, 8.0, 10.0, 0.0, 0.0, 8.0, 10.0, 10.0, 10.0, 8.0, 8.0, 2.0, 8.0, 2.0, 10.0, 2.0, 8.0, 0.0, 10.0, 0.0, 2.0, 10.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0]",[],agent2,LocalModel,cooperative,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10.0, 2.0, 8.0, 8.0, 0.0, 10.0, 10.0, 8.0, 0.0, 0.0, 0.0, 8.0, 8.0, 2.0, 8.0, 2.0, 0.0, 2.0, 8.0, 10.0, 0.0, 10.0, 2.0, 0.0, 2.0, 2.0, 10.0, 2.0, 2.0, 2.0]",[],1,game_0
game_1,en,True,30,30,False,agent1,LocalModel,cooperative,0,"['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB']","[8.0, 10.0, 8.0, 8.0, 0.0, 10.0, 8.0, 2.0, 0.0, 10.0, 8.0, 0.0, 10.0, 0.0, 8.0, 10.0, 10.0, 2.0, 10.0, 8.0, 8.0, 10.0, 0.0, 2.0, 10.0, 10.0, 2.0, 2.0, 8.0, 2.0]",[],agent2,LocalModel,selfish,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB']","[8.0, 0.0, 8.0, 8.0, 10.0, 0.0, 8.0, 2.0, 10.0, 0.0, 8.0, 10.0, 0.0, 10.0, 8.0, 0.0, 0.0, 2.0, 0.0, 8.0, 8.0, 0.0, 10.0, 2.0, 0.0, 0.0, 2.0, 2.0, 8.0, 2.0]",[],1,game_1
game_2,en,True,30,30,False,agent1,LocalModel,selfish,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB']","[2.0, 8.0, 8.0, 8.0, 10.0, 2.0, 10.0, 10.0, 2.0, 0.0, 0.0, 10.0, 0.0, 8.0, 8.0, 8.0, 8.0, 10.0, 2.0, 8.0, 8.0, 0.0, 0.0, 2.0, 2.0, 2.0, 10.0, 2.0, 0.0, 2.0]",[],agent2,LocalModel,cooperative,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB']","[2.0, 8.0, 8.0, 8.0, 0.0, 2.0, 0.0, 0.0, 2.0, 10.0, 10.0, 0.0, 10.0, 8.0, 8.0, 8.0, 8.0, 0.0, 2.0, 8.0, 8.0, 10.0, 10.0, 2.0, 2.0, 2.0, 0.0, 2.0, 10.0, 2.0]",[],1,game_2
game_3,en,True,30,30,False,agent1,LocalModel,selfish,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB']","[2.0, 10.0, 8.0, 0.0, 10.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 0.0, 8.0, 2.0, 10.0, 8.0, 2.0, 8.0, 10.0, 10.0, 8.0, 8.0, 8.0, 10.0, 2.0, 2.0, 2.0, 8.0, 10.0, 10.0]",[],agent2,LocalModel,selfish,0,"['OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA']","[2.0, 0.0, 8.0, 10.0, 0.0, 8.0, 8.0, 8.0, 0.0, 8.0, 8.0, 10.0, 8.0, 2.0, 0.0, 8.0, 2.0, 8.0, 0.0, 0.0, 8.0, 8.0, 8.0, 0.0, 2.0, 2.0, 2.0, 8.0, 0.0, 0.0]",[],1,game_3
game_4,en,True,30,30,False,agent1,LocalModel,cooperative,0,"['OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA']","[2.0, 2.0, 10.0, 8.0, 2.0, 8.0, 0.0, 8.0, 8.0, 0.0, 2.0, 8.0, 10.0, 0.0, 2.0, 2.0, 10.0, 0.0, 8.0, 2.0, 8.0, 10.0, 0.0, 8.0, 10.0, 10.0, 2.0, 2.0, 10.0, 8.0]",[],agent2,LocalModel,cooperative,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA']","[2.0, 2.0, 0.0, 8.0, 2.0, 8.0, 10.0, 8.0, 8.0, 10.0, 2.0, 8.0, 0.0, 10.0, 2.0, 2.0, 0.0, 10.0, 8.0, 2.0, 8.0, 0.0, 10.0, 8.0, 0.0, 0.0, 2.0, 2.0, 0.0, 8.0]",[],1,game_20
game_5,en,True,30,30,False,agent1,LocalModel,cooperative,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10.0, 8.0, 8.0, 8.0, 8.0, 8.0, 0.0, 8.0, 8.0, 0.0, 0.0, 8.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 8.0, 0.0, 10.0, 10.0, 2.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",[],agent2,LocalModel,selfish,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0, 10.0, 8.0, 10.0, 10.0, 8.0, 10.0, 10.0, 10.0, 8.0, 10.0, 0.0, 0.0, 2.0, 10.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",[],1,game_21
game_6,en,True,30,30,False,agent1,LocalModel,selfish,0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB']","[0.0, 0.0, 8.0, 0.0, 10.0, 10.0, 2.0, 0.0, 2.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 2.0, 10.0, 2.0, 0.0, 8.0, 2.0, 0.0, 10.0, 0.0, 0.0, 2.0, 8.0, 0.0, 2.0]",[],agent2,LocalModel,cooperative,0,"['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB']","[10.0, 10.0, 8.0, 10.0, 0.0, 0.0, 2.0, 10.0, 2.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 0.0, 2.0, 0.0, 2.0, 10.0, 8.0, 2.0, 10.0, 0.0, 10.0, 10.0, 2.0, 8.0, 10.0, 2.0]",[],1,game_22
game_7,en,True,30,30,False,agent1,LocalModel,selfish,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2.0, 2.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 0.0, 10.0, 0.0, 8.0, 2.0, 8.0, 8.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 2.0, 10.0, 10.0, 2.0]",[],agent2,LocalModel,selfish,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB']","[2.0, 2.0, 8.0, 8.0, 8.0, 8.0, 8.0, 0.0, 10.0, 0.0, 10.0, 8.0, 2.0, 8.0, 8.0, 10.0, 10.0, 10.0, 8.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0]",[],1,game_23
game_8,en,True,30,30,False,agent1,LocalModel,cooperative,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 0.0, 8.0, 8.0, 0.0, 8.0, 10.0, 2.0, 8.0, 2.0, 0.0, 0.0, 2.0, 8.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",[],agent2,LocalModel,cooperative,0,"['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[2.0, 10.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 10.0, 8.0, 0.0, 2.0, 8.0, 2.0, 10.0, 10.0, 2.0, 8.0, 10.0, 10.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",[],1,game_40
game_9,en,True,30,30,False,agent1,LocalModel,cooperative,0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB']","[2.0, 8.0, 8.0, 0.0, 8.0, 8.0, 8.0, 2.0, 2.0, 8.0, 2.0, 8.0, 10.0, 8.0, 10.0, 10.0, 8.0, 2.0, 10.0, 2.0, 2.0, 10.0, 2.0, 10.0, 2.0, 2.0, 2.0, 0.0, 2.0, 10.0]",[],agent2,LocalModel,selfish,0,"['OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA']","[2.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 2.0, 2.0, 8.0, 2.0, 8.0, 0.0, 8.0, 0.0, 0.0, 8.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 10.0, 2.0, 0.0]",[],1,game_41
